review_id,user_id,business_id,stars,useful,funny,cool,text,date,period,merchant_status
nGb94ZRL2dq7OEc-6P_afA,wHhG-m9rDUELon8p-93GDg,b2egw7DXjck9sKYcBc4NCQ,2,0,0,0,It's decent at best. There are so many better options. I ordered the orange chicken with house fried rice. The rice wasn't bad but the chicken was over cooked and tough to eat. I will add the sauce was good but that doesn't matter when you are given tough chicken. The price is fair but I wouldn't recommend if there are other options around the area way better. Beware.,2021-04-26 15:15:32,earlier,Stable
6d8L_DOxuVQNfAcjb5JxTg,UwW35Q_bbHaubhhvDr_L3Q,b2egw7DXjck9sKYcBc4NCQ,5,0,0,0,I am usually hesitant to try Chinese food restaurants but I was staying at the hotel next door. I ordered a safe dish: sweet and sour chicken. It was good! Their fried rice is a little different than I am accustomed to but it was good. I recommend them.,2021-03-28 02:02:35,earlier,Stable
i43sjjelQbZz-M-BmLBSBA,DujXxxlIKTGEPso-C-Rq5A,b9sLRv_j1eijFIEso8-RQg,5,0,1,0,"This is my favorite Philly Pretzel Factory and I'll tell you why.  BECAUSE IT HAS A DRIVE THRU! 
When I'm out running errands, I just want to keep moving and getting stuff done so this location, if I'm up this way, is great!  
The employees are always friendly and the pretzels are always fresh and hot!
I picked up heart shaped pretzels this past Sunday for my nieces and nephew and they were thrilled!",2021-02-17 12:34:41,earlier,Stable
KBHeZi_lDzbaayXdQZOfQw,O1hJgjkmPy1F_awfuFEngA,bKaBjDbtwQh_T-3ZpKJxRQ,5,1,0,0,"Best sushi in Philadelphia! Staff is always pleasant. Sushi is affordable and fresh. Always consistent, never disappoints!",2021-04-07 20:24:49,earlier,Stable
axNhExcPal0JHzEXlOTT9g,S67K7pTCUgFxpUwTEcGtew,bKaBjDbtwQh_T-3ZpKJxRQ,5,0,0,0,Ordered the sushi platter - was pretty good for the price.  The fish was definitely fresh and I loved the garden salad and miso.  Can't wit to try to tempura and chirashi bowl.,2021-03-02 02:04:55,earlier,Stable
puAKpnGeSBwcR5NHxRaELA,LGVL5oODAAUCt5zsAnlwjA,bKaBjDbtwQh_T-3ZpKJxRQ,3,0,0,0,They are good but every time I order the same thing they always make it different. Which kind of like gmm,2021-02-13 23:47:39,earlier,Stable
emUhmgtVuqtkR-7fwV3NEA,Fu7DYpJFm9h148x5fIEvTg,bN_9QgxdOIk4oK-6fBDJtQ,4,1,0,0,"Old review warning: I came here while on vacation a over a year ago with some friends for brunch. I immediately loved the homey, country vibe, and I was sold as soon as I saw that they had biscuits and gravy. Everything about our experience was really solid. The biscuits and gravy were done very well with sturdy but tender biscuits and a well-seasoned gravy. There were plenty of chunks of sausage too. My husband enjoyed it as well, and he grew up with a mom who made it all the time. My friends really enjoyed their huevos rancheros and breakfast burrito. They also said the coffee was great. Our waiter was great, and the atmosphere really made us feel like we were at a friend's house rather than in the middle of Philly. While the food wasn't groundbreaking, everything was reliably good, and I would love to come back.",2021-02-03 01:33:15,earlier,Declining
WEJxsj0S3y82-S5eUO5gqA,QKuM3dNq_1FYP8LCZ8wrMA,bN_9QgxdOIk4oK-6fBDJtQ,5,0,0,0,"Kudos to yelp for recommending highly Honey's Sit N Eat. I'm so glad to be here and the environment is so pretty. Quite impressed with their menu, lots of great options, Country Fried Steak and Two Eggs Your Way was absolutely great. Wonderful afternoon and the staff is fantastic! It truly was a great experience.",2021-01-25 08:39:01,earlier,Declining
ur7OnKpTLlcactKzp_UgDQ,NAOSXx0aR-_7NN6jIESu2A,baF2ZFEtsIo2A1k61x3QSw,5,1,0,0,Came here with the boys expecting a buzz and some decent food. What we got: a solid buzz and some dank shpuzz. Elle hooked us up with the danks and was super personable and she deserves a promotion (no commotion). She was polite and and The food was perfectly prepared. The margs were made with a delicious tequila and the perfect amount of wahwahweewow. The buzz paired with the shpuzz was enough for me to ask where we was.,2021-07-17 02:03:48,earlier,Declining
pdtPJVcLp4psEggDxxB-lg,Z6wYaaYDMpJje-KqVzSjOg,baF2ZFEtsIo2A1k61x3QSw,2,0,0,0,"My friend and I had a nice dinner here a few weeks ago but was pretty upset after realizing the next day I had tipped over 20% after they added a 20% gratuity to my bill. The 20% gratuity was added (according to their website which I checked the next day) because of the circumstances of serving during covid. However, as a fellow server, I'm pretty upset about this because the added gratuity was not transparent at all (I was given a paper menu that had no mention of the 20% gratuity) and none of the servers or restaurant seemed to be affected by covid. I was dining after all mask restrictions had been dropped in philly.... no server while I dined was wearing a mask and there was no time requirement on the tables...so I wasn't anticipating this extra charge since it felt like I was dining in a pre-covid atmosphere. I believe this place was taking advantage of customers who were receiving a bill after they already had a few drinks. I left a really nice tip and am in favor of added gratuity but only when it is transparent and in special circumstances. I felt ripped off by this place and wish I had thoroughly checked the bill before leaving a really nice tip for 3 white males. So the servers ended up getting a 45% tip from me.",2021-07-17 01:43:31,earlier,Declining
VV6AKrd3af2kYr8dtaJCXw,MuQhiK9Z7xIymRRcxJMojQ,baF2ZFEtsIo2A1k61x3QSw,4,10,3,8,"Tio Flores has a great vibe. The place is on the smaller side, but between the community tables and the bar area, they can pack in a good number of people.  Due to Covid, they also have set up a nice outdoor seating area. Inside, only parties of 3 or more are seated at their own table or booth. The restaurant tends to fill up, so either make a reservation or get their on the earlier side.  

My only gripe is that they've started adding an automatic 20% tip into the bill (regardless of party size) and including taxes in their calculation. 
 
On this visit, we went with the Chicken Enchiladas and the Quesadilla. Both items were really good. The portion sizes are average, so you don't feel overstuffed. However, if you are a big eater, you may be left for wanting more. 

As far as tacos, the Lentil and Cauliflower, Chicken Gringa, and Pork Carnitas are the best!  The Lentil and Cauliflower are surprisingly good!  Way too many restaurants end up ""butchering"" vegetarian options, but Tio Flores got this one right.  

My husband has also ordered the Tio's Big Burrito.  A word of caution on the Burrito that after adding Pork and Cowboy beans a $11 burrito can end up costing $17.  And despite the name ""Big Burrito,"" their burritos are small, but do come with a little salad.",2021-07-13 17:52:48,earlier,Declining
HxTjSL-vzqo_dMHoT5AXaA,iEv1ZtpOS1FtbLDQMmOzlg,baF2ZFEtsIo2A1k61x3QSw,1,0,0,0,"If I could leave no stars that would be my selection. This place literally charged me $2.50 for sour cream and $2.50 for Pico De Gallo.Additionally they charged me a 20% tip that I was unaware of, even though I picked up my order . The taco shells were card board. Simply put, don't waste your money on this place - Horrible experience... ..",2021-07-09 23:30:49,earlier,Declining
8Hc8SofNcXQZWPJOgYVnIw,gxDLM6O2hdSlD8ud5XX-kA,baF2ZFEtsIo2A1k61x3QSw,1,0,0,0,"First off I am shocked this place adds 22% gratuity to you bill regardless of your table size. They write 20% on bill but they include taxes in their calculation!!

The food was not good at all. The chicken inside the enchilada is extremely bland. The burrito is salty and tasteless. I hate to say this but chipotle is better than this place by a longshot in terms of food quality only.

The one good side that the atmosphere is good, especially the outdoor area. Consider this place for drinks but definitely not for any meal.",2021-06-13 23:23:24,earlier,Declining
JeUZ2o4i9zUC_X-H2j9r4Q,IkUgevyYA623OEdJszBNRA,c6zgxvHn5j816s9DDAFYjA,5,0,0,0,"Love this place!!!  This is always a must stop anytime we are near the Tampa area.  Great food and great service.  Have never had a bad meal here whether it be an appetizer, main course or dessert. Definitely make multiple trips here during vacation. Forgot to take pictures of our food but the drunken shrimp is amazing along with the mandarin grouper and key lime pie.",2021-07-14 12:15:31,earlier,Growing
Xj1QXPoXAgpKDw1STwukRg,ZXb7dpAqToaYSLFatenFeA,c6zgxvHn5j816s9DDAFYjA,1,0,0,0,"Food was good, once someone took our order and it finally arrived.  Lots of wait staff yet.... Very disorganized.  Wait staff all young, showing midriff but not very efficient. Really missing Holly.",2021-05-16 00:04:12,earlier,Growing
nQDvSTC2mi0syKKxon3c6g,WuwCPWmvoswWmS7qpCYjsQ,c6zgxvHn5j816s9DDAFYjA,3,0,0,0,Since I was in the area and had time to kill I decided to treat myself to lunch.  220 is a nice little place with outdoor seating.  The staff is pleasant and the food is ok.,2021-04-05 18:48:49,earlier,Growing
PA4Aa3cRx-B85zXZehnBeA,Rfin0uIbuWcT0zX8XaOihg,c6zgxvHn5j816s9DDAFYjA,4,0,0,0,"Friendly and attentive staff, live music was good. Ordered the fried fish tacos with black beans and rice. Everything was hot and tasty and menu appears to be well executed.",2021-02-22 22:35:08,earlier,Growing
5Ay7ZHJvfbpVFZ9hPVv3Cg,P30Z7OOUkQEFwkWR7p8oxQ,cGWhF0eEogy0DKPwCU9TtA,5,0,0,0,"Perfect massaman curry with pork. The rice was served in the shape of a heart along with a small salad topped with a purple flower! For dessert: sharing the fried banana delight, including coconut ice cream and whipped cream, is simply very nice.",2021-07-15 23:42:59,earlier,Declining
nYtHjrsk-1bTNLGYkvgq-g,FHLkz6SL7bJ2y2HzA9KGGg,cGWhF0eEogy0DKPwCU9TtA,3,0,0,0,"This is my favorite Thai restaurant in Tampa.  But something has changed over the past 2 months.  The service is awesome, but the quality of the food and specifically the red pork has not matched their previous excellent quality.

I will still come here but I'll be monitoring the quality.   I had the steamed dumplings which are normally awesome, but tonight it was not served warm enough.  For the entree, I had the Penang Curry with Red Pork.   The pork was tough.   Other than that it was good.

Love this place and I hope they return to their historic high quality!",2021-06-17 23:26:57,earlier,Declining
kszd0pKfdWRD9qaNNQY5dg,Yh9HNK21vI_bJhrPImW_pg,cGWhF0eEogy0DKPwCU9TtA,5,3,0,1,"Wow! My husband and I are in Tampa for work and we're craving Thai food. Staff was so friendly, the interior was beautifully and authentically designed and the food was excellent! I've spent a few months in Thailand and this brought back so many memories. Delicious. We will be back next time we are in Tampa.",2021-06-07 23:51:02,earlier,Declining
-_g94-BCIGFNeIlrV0x-rw,5UowAg35JaQX5DBQ4v7_Vw,cGWhF0eEogy0DKPwCU9TtA,4,4,2,5,I'm glad I came across this place. The anterior is so beautiful and service was amazing!! I was looking for a place that serve Thai food and close to campus and this was it. They have lunch specials and they come with soup which is chicken rice soup and that was alright. They also have spring roll fried and that was good. We also had their tom kha soup and I would give it 3/5. I have definitely had better. However their meals were good. We had drunken noodles and pad see eww. We said mild spicy but it didn't have any spice at all! I also asked them what they do for birthday and they said they bring dessert. They brought the Thai donut yum with a candle. I will return here. Thank you for the great service,2021-05-03 21:42:38,earlier,Declining
mMNJOxMqi8bGuL6UZ4IHzw,_1DV47zH8rmRBcmdjYTuBA,cGWhF0eEogy0DKPwCU9TtA,5,0,0,0,"Excellent dining experience, perfect afternoon outing in Downtown. Located just a couple blocks from the river walk, there is plenty of indoor and outdoor seating.

I had the chef special fish and salad. Thai Iced team and a Singha!",2021-04-28 21:07:28,earlier,Declining
9gCc6_R2iGQgBgwTv7kH_Q,haebF6ELoYWkHcwODPPBmw,cXSyVvOr9YRN9diDkaWs0Q,4,1,0,1,I don't know if it's southern food with East coast influences or something else. What I do know is that Honey's has delicious food prepared with care. Wonderful crispy latkes served with breakfast and some seriously strong coffee will get your day (along with your colon) moving.,2021-07-12 22:22:27,earlier,Growing
